IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.201.73,443,443,true,HKG,Asia Pacific,Hong Kong,71,0.00
8.222.254.91,2053,2053,true,SIN,Asia Pacific,Singapore,72,0.00
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.245.12.189,2087,0,true,NRT,Asia Pacific,Tokyo,72,0.00
47.91.1.38,8443,0,true,NRT,Asia Pacific,Tokyo,73,0.00
47.245.37.56,2052,0,false,NRT,Asia Pacific,Tokyo,73,0.00
8.209.214.222,2082,2082,false,NRT,Asia Pacific,Tokyo,73,0.00
47.74.34.38,8880,8880,false,NRT,Asia Pacific,Tokyo,73,0.00
47.91.21.127,8880,8880,false,NRT,Asia Pacific,Tokyo,74,0.00
47.74.36.154,2095,2095,false,NRT,Asia Pacific,Tokyo,74,0.00
47.91.22.66,2083,0,true,NRT,Asia Pacific,Tokyo,74,0.00
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,75,0.00
8.222.238.141,2082,2082,false,SIN,Asia Pacific,Singapore,75,0.00
8.213.132.108,8080,0,false,ICN,Asia Pacific,Seoul,75,0.00
47.91.21.107,2087,0,true,NRT,Asia Pacific,Tokyo,75,0.00
8.217.143.27,80,0,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.219.6.157,2053,2053,true,SIN,Asia Pacific,Singapore,76,0.00
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.245.26.167,2087,0,true,NRT,Asia Pacific,Tokyo,76,0.00
47.236.148.174,2052,2052,false,SIN,Asia Pacific,Singapore,76,0.00
47.245.37.41,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.00
47.245.2.231,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.00
47.91.15.247,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
47.245.37.41,80,0,false,NRT,Asia Pacific,Tokyo,77,0.00
47.245.39.116,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.00
47.91.17.102,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.00
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,77,0.00
47.74.41.136,2052,2052,false,NRT,Asia Pacific,Tokyo,77,0.00
47.91.21.127,2096,2096,true,NRT,Asia Pacific,Tokyo,77,0.00
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,0.00
47.245.39.28,8880,0,false,NRT,Asia Pacific,Tokyo,78,0.00
47.245.29.64,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.00
47.236.150.109,2087,2087,true,SIN,Asia Pacific,Singapore,78,0.00
47.91.19.249,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.00
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,79,0.00
47.245.9.228,2053,0,true,NRT,Asia Pacific,Tokyo,80,0.00
47.245.40.161,80,0,false,NRT,Asia Pacific,Tokyo,80,0.00
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,0.00
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.236.121.7,443,443,true,SIN,Asia Pacific,Singapore,81,0.00
47.245.33.163,2053,0,true,NRT,Asia Pacific,Tokyo,81,0.00
8.219.60.54,2087,2087,true,SIN,Asia Pacific,Singapore,81,0.00
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,0.00
47.74.34.38,80,80,false,NRT,Asia Pacific,Tokyo,82,0.00
47.245.59.188,8443,0,true,NRT,Asia Pacific,Tokyo,82,0.00
47.74.54.145,2095,2095,false,NRT,Asia Pacific,Tokyo,83,0.00
47.236.148.174,2096,2096,true,SIN,Asia Pacific,Singapore,83,0.00
8.222.221.197,2083,2083,true,SIN,Asia Pacific,Singapore,83,0.00
47.245.59.167,2096,0,true,NRT,Asia Pacific,Tokyo,84,0.00
47.245.33.56,8443,0,true,NRT,Asia Pacific,Tokyo,84,0.00
147.139.209.246,80,0,false,SIN,Asia Pacific,Singapore,84,0.00
47.91.21.127,2086,0,false,NRT,Asia Pacific,Tokyo,85,0.00
47.245.37.56,2095,0,false,NRT,Asia Pacific,Tokyo,85,0.00
47.91.2.5,2083,2083,true,NRT,Asia Pacific,Tokyo,85,0.00
47.245.55.202,2087,0,true,NRT,Asia Pacific,Tokyo,85,0.00
47.245.38.233,2095,0,false,NRT,Asia Pacific,Tokyo,86,0.00
47.91.22.115,2082,0,false,NRT,Asia Pacific,Tokyo,86,0.00
47.91.2.5,8443,8443,true,NRT,Asia Pacific,Tokyo,86,0.00
47.91.21.127,8443,8443,true,NRT,Asia Pacific,Tokyo,86,0.00
47.245.37.12,2052,0,false,NRT,Asia Pacific,Tokyo,86,0.00
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,86,0.00
47.245.55.99,2052,0,false,NRT,Asia Pacific,Tokyo,86,0.00
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,0.00
8.213.137.133,80,0,false,ICN,Asia Pacific,Seoul,88,0.00
47.91.22.66,8880,0,false,NRT,Asia Pacific,Tokyo,88,0.00
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,0.00
8.213.137.24,443,0,true,ICN,Asia Pacific,Seoul,88,0.00
47.236.7.13,2053,2053,true,SIN,Asia Pacific,Singapore,88,0.00
8.213.147.111,80,0,false,ICN,Asia Pacific,Seoul,89,0.00
47.245.39.28,2087,0,true,NRT,Asia Pacific,Tokyo,89,0.00
47.245.14.74,2083,0,true,NRT,Asia Pacific,Tokyo,89,0.00
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,0.00
8.219.126.3,8443,8443,true,SIN,Asia Pacific,Singapore,92,0.00
47.236.117.48,2087,0,true,SIN,Asia Pacific,Singapore,92,0.00
8.222.129.32,2096,2096,true,SIN,Asia Pacific,Singapore,95,0.00
147.139.209.246,80,0,false,SIN,Asia Pacific,Singapore,96,0.00
8.222.237.131,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,0.00
47.236.144.196,2096,2096,true,SIN,Asia Pacific,Singapore,98,0.00
47.245.37.56,2083,0,true,NRT,Asia Pacific,Tokyo,98,0.00
8.219.159.232,2083,2083,true,SIN,Asia Pacific,Singapore,100,0.00
8.213.136.154,80,0,false,ICN,Asia Pacific,Seoul,100,0.00
8.218.188.129,443,443,true,HKG,Asia Pacific,Hong Kong,103,0.00
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,103,0.00
47.91.1.38,2053,0,true,NRT,Asia Pacific,Tokyo,105,0.00
8.219.111.147,8443,8443,true,SIN,Asia Pacific,Singapore,110,0.00
8.218.211.17,2087,2087,true,HKG,Asia Pacific,Hong Kong,112,0.00
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,113,0.00
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,115,0.00
47.236.130.95,2087,2087,true,SIN,Asia Pacific,Singapore,116,0.00
8.222.17.38,80,0,false,MNL,Asia Pacific,Manila,118,0.00
47.236.125.62,8443,0,true,NRT,Asia Pacific,Tokyo,122,0.00
47.236.144.208,2083,2083,true,SIN,Asia Pacific,Singapore,129,0.00
47.236.125.62,2096,0,true,NRT,Asia Pacific,Tokyo,135,0.00
8.222.198.105,2083,2083,true,SIN,Asia Pacific,Singapore,136,0.00
8.219.83.201,2096,2096,true,HKG,Asia Pacific,Hong Kong,138,0.00
47.91.16.214,80,0,false,HKG,Asia Pacific,Hong Kong,144,0.00
47.91.16.214,8080,0,false,HKG,Asia Pacific,Hong Kong,146,0.00
47.91.23.146,2095,2095,false,SIN,Asia Pacific,Singapore,147,0.00
47.91.21.107,2052,0,false,HKG,Asia Pacific,Hong Kong,147,0.00
47.91.29.108,2086,0,false,SIN,Asia Pacific,Singapore,151,0.00
47.245.41.84,80,0,false,SIN,Asia Pacific,Singapore,151,0.00
8.211.55.176,443,443,true,FRA,Europe,Frankfurt,154,0.00
47.74.39.194,2086,2086,false,SIN,Asia Pacific,Singapore,154,0.00
47.245.34.140,8880,8880,false,SIN,Asia Pacific,Singapore,155,0.00
47.74.19.45,2087,0,true,NRT,Asia Pacific,Tokyo,156,0.00
47.245.31.0,2053,0,true,SIN,Asia Pacific,Singapore,157,0.00
47.245.10.77,80,0,false,SIN,Asia Pacific,Singapore,157,0.00
47.245.13.216,2082,0,false,HKG,Asia Pacific,Hong Kong,158,0.00
47.91.3.179,2053,2053,true,HKG,Asia Pacific,Hong Kong,158,0.00
47.245.37.94,80,0,false,SIN,Asia Pacific,Singapore,159,0.00
47.91.14.62,8443,8443,true,SIN,Asia Pacific,Singapore,159,0.00
47.245.34.140,2087,0,true,SIN,Asia Pacific,Singapore,160,0.00
47.245.4.22,8443,0,true,HKG,Asia Pacific,Hong Kong,163,0.00
47.74.39.194,80,80,false,SIN,Asia Pacific,Singapore,163,0.00
47.74.37.50,2052,2052,false,HKG,Asia Pacific,Hong Kong,163,0.00
47.245.52.240,80,80,false,SIN,Asia Pacific,Singapore,163,0.00
